duration,total_fpackets,total_bpackets,total_fpktl,total_bpktl,min_fpktl,min_bpktl,max_fpktl,max_bpktl,mean_fpktl,mean_bpktl,std_fpktl,std_bpktl,total_fiat,total_biat,min_fiat,min_biat,max_fiat,max_biat,mean_fiat,mean_biat,std_fiat,std_biat,fpsh_cnt,bpsh_cnt,furg_cnt,burg_cnt,total_fhlen,total_bhlen,fPktsPerSecond,bPktsPerSecond,flowPktsPerSecond,flowBytesPerSecond,min_flowpktl,max_flowpktl,mean_flowpktl,std_flowpktl,min_flowiat,max_flowiat,mean_flowiat,std_flowiat,flow_fin,flow_syn,flow_rst,flow_psh,flow_ack,flow_urg,flow_cwr,flow_ece,downUpRatio,avgPacketSize,fAvgSegmentSize,fHeaderBytes,fAvgBytesPerBulk,fAvgPacketsPerBulk,fAvgBulkRate,bVarianceDataBytes,bAvgSegmentSize,bAvgBytesPerBulk,bAvgPacketsPerBulk,bAvgBulkRate,sflow_fpacket,sflow_fbytes,sflow_bpacket,sflow_bbytes,min_active,mean_active,max_active,std_active,min_idle,mean_idle,max_idle,std_idle,FFNEPD,Init_Win_bytes_forward,Init_Win_bytes_backward,RRT_samples_clnt,Act_data_pkt_forward,min_seg_size_forward,calss
55028880,12,6,3000,1278,52,213,448,213,250.0,213.0,206.80403,0.4472136,55028880,54990738,37120,10929583,11051132,11089707,5002625.5,11000000.0,5702766.5,61145.52,6,6,0,0,240,120,0.21806732,0.10903366,0.32710096,77.741,52,448,237.66667,167.31847,2034,11051132,3236993.0,5137940.0,0,0,0,12,18,0,0,0,0.426,237.66667,250.0,240,0,0,0,-0.2,213,0,0,0,2,600,1,255,10929623,11000000.0,11088252,60565.13,10890124,11000000.0,11051132,61994.105,2,262208,10624,6,12,32,benign
0,1,0,422,0,422,-1,422,-1,422.0,0.0,0.0,0.0,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,20,0,0.0,0.0,0.0,0.0,422,422,422.0,0.0,-1,-1,0.0,0.0,0,0,0,0,0,0,0,0,0.0,422.0,422.0,20,0,0,0,0.0,0,0,0,0,0,0,0,0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,2,0,-1,0,1,0,benign
2,2,0,80,0,40,-1,40,-1,40.0,0.0,1.0,0.0,2,0,2,-1,2,-1,2.0,0.0,0.0,0.0,0,0,0,0,40,0,1000000.0,0.0,1000000.0,40000000.0,40,40,40.0,1.0,2,2,2.0,0.0,1,0,0,0,2,0,0,0,0.0,40.0,40.0,40,0,0,0,0.0,0,0,0,0,0,0,0,0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,3,4194240,-1,0,2,20,asware
0,1,0,422,0,422,-1,422,-1,422.0,0.0,0.0,0.0,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,20,0,0.0,0.0,0.0,0.0,422,422,422.0,0.0,-1,-1,0.0,0.0,0,0,0,0,0,0,0,0,0.0,422.0,422.0,20,0,0,0,0.0,0,0,0,0,0,0,0,0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,2,0,-1,0,1,0,benign
47138382,10,8,939,6238,52,52,259,1390,93.9,779.75,86.2631,664.3975,47138382,46649,2,56,47077379,37888,5237598.0,6664.143,15700000.0,13993.366,2,2,0,0,200,160,0.21214135,0.16971308,0.38185444,152.25385,52,1390,398.72223,555.59,2,47077379,2772846.0,11400000.0,1,2,0,4,17,0,0,0,6.6432376,398.72223,93.9,200,464,5,15599,441424.06,779,4333,5,2624470,10,939,8,6238,47138382,47100000.0,47138382,0.0,47077379,47100000.0,47077379,0.0,2,4194240,1853440,7,10,32,asware
0,1,0,356,0,356,-1,356,-1,356.0,0.0,0.0,0.0,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,20,0,0.0,0.0,0.0,0.0,356,356,356.0,0.0,-1,-1,0.0,0.0,0,0,0,0,0,0,0,0,0.0,356.0,356.0,20,0,0,0,0.0,0,0,0,0,0,0,0,0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,2,0,-1,0,1,0,benign
0,1,0,356,0,356,-1,356,-1,356.0,0.0,0.0,0.0,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,20,0,0.0,0.0,0.0,0.0,356,356,356.0,0.0,-1,-1,0.0,0.0,0,0,0,0,0,0,0,0,0.0,356.0,356.0,20,0,0,0,0.0,0,0,0,0,0,0,0,0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,2,0,-1,0,1,0,benign
59948747,4,3,1126,1386,52,52,592,667,281.5,462.0,273.13123,355.0697,59946510,59946680,5,24834,59867516,59921846,20000000.0,30000000.0,34500000.0,42400000.0,2,2,0,0,80,60,0.06672366,0.05004275,0.11676641,41.902462,52,667,358.85715,297.7146,5,59867516,9991458.0,24400000.0,0,0,0,4,7,0,0,0,1.2309059,358.85715,281.5,80,0,0,0,126074.5,462,0,0,0,4,1126,3,1386,59869753,59900000.0,59869753,0.0,59867516,59900000.0,59867516,0.0,2,115008,7296,2,4,32,benign
76975,3,3,268,164,52,52,156,60,89.333336,54.666668,57.869106,4.5643544,42375,43120,3126,13,39249,43107,21187.5,21560.0,25542.818,30472.06,1,0,0,0,60,60,38.973694,38.973694,77.94739,5612.212,52,156,72.0,41.335217,13,34587,15395.0,17293.486,1,2,0,1,5,0,0,0,0.6119403,72.0,89.333336,60,0,0,0,20.833334,54,0,0,0,0,0,0,0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,2,4194240,1718208,2,3,32,benign
772192,1,2,64,116,64,52,64,64,64.0,58.0,0.0,8.426149,0,772192,-1,772192,-1,772192,0.0,772192.0,0.0,0.0,1,1,0,0,20,40,1.2950147,2.5900295,3.885044,233.10265,52,64,60.0,6.8920245,359559,412633,386096.0,37528.984,0,0,0,2,3,0,0,0,1.8125,60.0,64.0,20,0,0,0,71.0,58,0,0,0,0,0,0,0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,2,88704,171712,2,1,32,benign
33039,1,1,71,414,71,414,71,414,71.0,414.0,0.0,0.0,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,20,20,30.26726,30.26726,60.53452,14679.621,71,414,242.5,242.53557,33039,33039,33039.0,0.0,0,0,0,0,0,0,0,0,5.830986,242.5,71.0,20,0,0,0,0.0,414,0,0,0,0,0,0,0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,2,0,0,0,1,0,benign
7711,1,1,52,52,52,52,52,52,52.0,52.0,0.0,0.0,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,20,20,129.68486,129.68486,259.36972,13487.226,52,52,52.0,1.0,7711,7711,7711.0,0.0,1,0,0,0,2,0,0,0,1.0,52.0,52.0,20,0,0,0,0.0,52,0,0,0,0,0,0,0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,2,15232,87616,1,1,32,asware
33759,1,1,52,52,52,52,52,52,52.0,52.0,0.0,0.0,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,20,20,29.62173,29.62173,59.24346,3080.66,52,52,52.0,1.0,33759,33759,33759.0,0.0,1,0,0,0,2,0,0,0,1.0,52.0,52.0,20,0,0,0,0.0,52,0,0,0,0,0,0,0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,2,87616,13376,1,1,32,benign
4438627,2,0,104,0,52,-1,52,-1,52.0,0.0,1.0,0.0,4438627,0,4438627,-1,4438627,-1,4438627.0,0.0,0.0,0.0,0,0,0,0,40,0,0.45058978,0.0,0.45058978,23.43067,52,52,52.0,1.0,4438627,4438627,4438627.0,0.0,2,0,0,0,2,0,0,0,0.0,52.0,52.0,40,0,0,0,0.0,0,0,0,0,2,104,0,0,4438627,4438627.0,4438627,0.0,4438627,4438627.0,4438627,0.0,3,88704,-1,0,2,32,asware
59995385,3,0,498,0,166,-1,166,-1,166.0,0.0,0.70710677,0.0,59995385,0,29991630,-1,30003755,-1,30000000.0,0.0,8573.67,0.0,0,0,0,0,60,0,0.050003845,0.0,0.050003845,8.300638,166,166,166.0,0.70710677,29991630,30003755,30000000.0,8573.67,0,0,0,0,0,0,0,0,0.0,166.0,166.0,60,0,0,0,0.0,0,0,0,0,1,249,0,0,29991630,30000000.0,30003755,8573.67,29991630,30000000.0,30003755,8573.67,4,0,-1,0,3,0,benign
59802627,1,3,52,199,52,52,52,83,52.0,66.333336,0.0,15.615164,0,59653759,-1,2745,-1,59651014,0.0,29800000.0,0.0,42200000.0,0,1,0,0,20,60,0.016721673,0.05016502,0.06688669,4.19714,52,83,62.75,14.625891,2745,59651014,19900000.0,34400000.0,2,0,0,1,4,0,0,0,3.8269231,62.75,52.0,20,0,0,0,243.83333,66,0,0,0,1,52,3,199,59799882,59800000.0,59799882,0.0,59651014,59700000.0,59651014,0.0,2,24832,112128,2,1,32,benign
70852,3,3,268,164,52,52,156,60,89.333336,54.666668,57.869106,4.5643544,37001,36685,2,124,36999,36561,18500.5,18342.5,26160.83,25764.85,1,0,0,0,60,60,42.34178,42.34178,84.68356,6097.217,52,156,72.0,41.335217,2,34167,14170.4,18089.56,1,2,0,1,5,0,0,0,0.6119403,72.0,89.333336,60,0,0,0,20.833334,54,0,0,0,0,0,0,0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,2,4194240,1718208,2,3,32,benign
0,1,0,420,0,420,-1,420,-1,420.0,0.0,0.0,0.0,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,20,0,0.0,0.0,0.0,0.0,420,420,420.0,0.0,-1,-1,0.0,0.0,0,0,0,0,0,0,0,0,0.0,420.0,420.0,20,0,0,0,0.0,0,0,0,0,0,0,0,0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,2,0,-1,0,1,0,benign
0,1,0,422,0,422,-1,422,-1,422.0,0.0,0.0,0.0,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,20,0,0.0,0.0,0.0,0.0,422,422,422.0,0.0,-1,-1,0.0,0.0,0,0,0,0,0,0,0,0,0.0,422.0,422.0,20,0,0,0,0.0,0,0,0,0,0,0,0,0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,2,0,-1,0,1,0,benign
19321004,2,0,104,0,52,-1,52,-1,52.0,0.0,1.0,0.0,19321004,0,19321004,-1,19321004,-1,19300000.0,0.0,0.0,0.0,0,0,0,0,40,0,0.10351429,0.0,0.10351429,5.382743,52,52,52.0,1.0,19321004,19321004,19300000.0,0.0,2,0,0,0,2,0,0,0,0.0,52.0,52.0,40,0,0,0,0.0,0,0,0,0,2,104,0,0,19321004,19300000.0,19321004,0.0,19321004,19300000.0,19321004,0.0,3,88704,-1,0,2,32,asware
70201,3,3,268,164,52,52,156,60,89.333336,54.666668,57.869106,4.5643544,36502,36613,2,12,36500,36601,18251.0,18306.5,25807.982,25872.33,1,0,0,0,60,60,42.734432,42.734432,85.468864,6153.7583,52,156,72.0,41.335217,2,33687,14040.2,17929.107,1,2,0,1,5,0,0,0,0.6119403,72.0,89.333336,60,0,0,0,20.833334,54,0,0,0,0,0,0,0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,2,4194240,1718208,2,3,32,benign
0,1,0,83,0,83,-1,83,-1,83.0,0.0,0.0,0.0,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,1,0,0,0,20,0,0.0,0.0,0.0,0.0,83,83,83.0,0.0,-1,-1,0.0,0.0,0,0,0,1,1,0,0,0,0.0,83.0,83.0,20,0,0,0,0.0,0,0,0,0,0,0,0,0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,2,104128,-1,0,1,32,benign
65970238,4,4,495,1416,52,52,331,1252,123.75,354.0,138.21692,598.6783,1409122,65704683,3,2270,707620,65000493,469707.34,21900000.0,406787.4,37300000.0,1,1,0,0,80,80,0.060633402,0.060633402,0.121266805,28.967607,52,1252,238.875,420.64404,3,64561116,9424320.0,24300000.0,1,2,0,2,7,0,0,0,2.860606,238.875,123.75,80,0,0,0,358415.66,354,0,0,0,4,495,4,1416,65970238,66000000.0,65970238,0.0,64561116,64600000.0,64561116,0.0,2,4194240,926720,3,4,32,asware
0,1,0,408,0,408,-1,408,-1,408.0,0.0,0.0,0.0,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,20,0,0.0,0.0,0.0,0.0,408,408,408.0,0.0,-1,-1,0.0,0.0,0,0,0,0,0,0,0,0,0.0,408.0,408.0,20,0,0,0,0.0,0,0,0,0,0,0,0,0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,2,0,-1,0,1,0,benign
1840004,2,0,104,0,52,-1,52,-1,52.0,0.0,1.0,0.0,1840004,0,1840004,-1,1840004,-1,1840004.0,0.0,0.0,0.0,0,0,0,0,40,0,1.0869541,0.0,1.0869541,56.521618,52,52,52.0,1.0,1840004,1840004,1840004.0,0.0,2,0,0,0,2,0,0,0,0.0,52.0,52.0,40,0,0,0,0.0,0,0,0,0,2,104,0,0,1840004,1840004.0,1840004,0.0,1840004,1840004.0,1840004,0.0,3,164736,-1,0,2,32,benign
0,1,0,52,0,52,-1,52,-1,52.0,0.0,0.0,0.0,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,20,0,0.0,0.0,0.0,0.0,52,52,52.0,0.0,-1,-1,0.0,0.0,0,0,0,0,1,0,0,0,0.0,52.0,52.0,20,0,0,0,0.0,0,0,0,0,0,0,0,0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,2,5824,-1,0,1,32,benign
0,0,1,0,83,-1,83,-1,83,0.0,83.0,0.0,0.0,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,1,0,0,0,20,0.0,0.0,0.0,0.0,83,83,83.0,0.0,-1,-1,0.0,0.0,0,0,0,1,1,0,0,0,0.0,83.0,0.0,0,0,0,0,0.0,83,0,0,0,0,0,0,0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,2,-1,128192,1,0,0,benign
0,0,1,0,83,-1,83,-1,83,0.0,83.0,0.0,0.0,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,1,0,0,0,20,0.0,0.0,0.0,0.0,83,83,83.0,0.0,-1,-1,0.0,0.0,0,0,0,1,1,0,0,0,0.0,83.0,0.0,0,0,0,0,0.0,83,0,0,0,0,0,0,0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,2,-1,101696,1,0,0,benign
15020632,5,0,300,0,60,-1,60,-1,60.0,0.0,0.5,0.0,15020632,0,1000377,-1,8008754,-1,3755158.0,0.0,3100119.0,0.0,0,0,0,0,100,0,0.33287546,0.0,0.33287546,19.972528,60,60,60.0,0.5,1000377,8008754,3755158.0,3100119.0,0,5,0,0,0,0,0,0,0.0,60.0,60.0,100,0,0,0,0.0,0,0,0,0,1,75,0,0,1000377,3755158.0,8008754,3100119.0,1000377,3755158.0,8008754,3100119.0,6,4194240,-1,0,5,40,benign
0,1,0,365,0,365,-1,365,-1,365.0,0.0,0.0,0.0,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,20,0,0.0,0.0,0.0,0.0,365,365,365.0,0.0,-1,-1,0.0,0.0,0,0,0,0,0,0,0,0,0.0,365.0,365.0,20,0,0,0,0.0,0,0,0,0,0,0,0,0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,2,0,-1,0,1,0,benign
529,1,1,73,260,73,260,73,260,73.0,260.0,0.0,0.0,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,20,20,1890.3591,1890.3591,3780.7183,629489.6,73,260,166.5,132.22519,529,529,529.0,0.0,0,0,0,0,0,0,0,0,3.5616438,166.5,73.0,20,0,0,0,0.0,260,0,0,0,0,0,0,0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,2,0,0,0,1,0,benign
24382,1,1,60,467,60,467,60,467,60.0,467.0,0.0,0.0,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,20,20,41.013863,41.013863,82.027725,21614.305,60,467,263.5,287.7907,24382,24382,24382.0,0.0,0,0,0,0,0,0,0,0,7.7833333,263.5,60.0,20,0,0,0,0.0,467,0,0,0,0,0,0,0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,2,0,0,0,1,0,benign
119874153,10,8,1671,4226,52,40,489,1390,167.1,528.25,167.38707,581.26324,1021382,119769496,2,118,359253,119044371,113486.89,17100000.0,124119.63,44900000.0,4,3,0,0,200,160,0.08342082,0.06673665,0.15015748,49.193256,40,1390,327.6111,433.65216,2,118852771,7051421.0,28800000.0,0,2,1,7,17,0,0,0,2.5290246,327.6111,167.1,200,0,0,0,337866.94,528,0,0,0,10,1671,8,4226,119874153,120000000.0,119874153,0.0,118852771,119000000.0,118852771,0.0,2,4194240,524288,7,10,32,benign
614378,3,0,156,0,52,-1,52,-1,52.0,0.0,0.70710677,0.0,614378,0,37876,-1,576502,-1,307189.0,0.0,380866.1,0.0,0,0,0,0,60,0,4.8829875,0.0,4.8829875,253.91534,52,52,52.0,0.70710677,37876,576502,307189.0,380866.1,1,0,0,0,3,0,0,0,0.0,52.0,52.0,60,0,0,0,0.0,0,0,0,0,0,0,0,0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,4,88704,-1,0,3,32,asware
0,1,0,420,0,420,-1,420,-1,420.0,0.0,0.0,0.0,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,20,0,0.0,0.0,0.0,0.0,420,420,420.0,0.0,-1,-1,0.0,0.0,0,0,0,0,0,0,0,0,0.0,420.0,420.0,20,0,0,0,0.0,0,0,0,0,0,0,0,0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,2,0,-1,0,1,0,benign
341251,13,12,1538,7479,52,52,569,1390,118.30769,623.25,147.03508,637.266,341251,295085,2,7,142123,110017,28437.584,26825.908,42753.78,39916.984,4,5,0,0,260,240,38.095127,35.164734,73.25986,26423.365,52,1390,360.68,513.06323,2,73744,14218.792,24583.816,0,2,1,9,24,0,0,0,4.8628087,360.68,118.30769,260,386,5,5233,406107.94,623,3562,5,99889,0,0,0,0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,2,4194240,1145472,10,13,32,benign
0,1,0,436,0,436,-1,436,-1,436.0,0.0,0.0,0.0,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,20,0,0.0,0.0,0.0,0.0,436,436,436.0,0.0,-1,-1,0.0,0.0,0,0,0,0,0,0,0,0,0.0,436.0,436.0,20,0,0,0,0.0,0,0,0,0,0,0,0,0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,2,0,-1,0,1,0,benign
0,1,0,40,0,40,-1,40,-1,40.0,0.0,0.0,0.0,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,20,0,0.0,0.0,0.0,0.0,40,40,40.0,0.0,-1,-1,0.0,0.0,0,0,1,0,0,0,0,0,0.0,40.0,40.0,20,0,0,0,0.0,0,0,0,0,0,0,0,0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,2,0,-1,0,1,20,benign
0,1,0,420,0,420,-1,420,-1,420.0,0.0,0.0,0.0,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,20,0,0.0,0.0,0.0,0.0,420,420,420.0,0.0,-1,-1,0.0,0.0,0,0,0,0,0,0,0,0,0.0,420.0,420.0,20,0,0,0,0.0,0,0,0,0,0,0,0,0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,2,0,-1,0,1,0,benign
47684752,2,0,104,0,52,-1,52,-1,52.0,0.0,1.0,0.0,47684752,0,47684752,-1,47684752,-1,47700000.0,0.0,0.0,0.0,0,0,0,0,40,0,0.04194213,0.0,0.04194213,2.1809907,52,52,52.0,1.0,47684752,47684752,47700000.0,0.0,2,0,0,0,2,0,0,0,0.0,52.0,52.0,40,0,0,0,0.0,0,0,0,0,2,104,0,0,47684752,47700000.0,47684752,0.0,47684752,47700000.0,47684752,0.0,3,90496,-1,0,2,32,asware
53143,1,1,65,298,65,298,65,298,65.0,298.0,0.0,0.0,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,20,20,18.817154,18.817154,37.634308,6830.627,65,298,181.5,164.75284,53143,53143,53143.0,0.0,0,0,0,0,0,0,0,0,4.584615,181.5,65.0,20,0,0,0,0.0,298,0,0,0,0,0,0,0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,2,0,0,0,1,0,asware
0,1,0,420,0,420,-1,420,-1,420.0,0.0,0.0,0.0,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,20,0,0.0,0.0,0.0,0.0,420,420,420.0,0.0,-1,-1,0.0,0.0,0,0,0,0,0,0,0,0,0.0,420.0,420.0,20,0,0,0,0.0,0,0,0,0,0,0,0,0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,2,0,-1,0,1,0,benign
412623,2,1,116,64,52,64,64,64,58.0,64.0,8.426149,0.0,412623,0,412623,-1,412623,-1,412623.0,0.0,0.0,0.0,1,1,0,0,40,20,4.8470397,2.4235198,7.2705593,436.23355,52,64,60.0,6.8920245,36010,376613,206311.5,240842.69,0,0,0,2,3,0,0,0,0.55172414,60.0,58.0,40,0,0,0,0.0,64,0,0,0,0,0,0,0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,2,87040,150272,1,2,32,benign
1098,1,1,64,242,64,242,64,242,64.0,242.0,0.0,0.0,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,20,20,910.7468,910.7468,1821.4937,278688.53,64,242,153.0,125.86104,1098,1098,1098.0,0.0,0,0,0,0,0,0,0,0,3.78125,153.0,64.0,20,0,0,0,0.0,242,0,0,0,0,0,0,0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,2,0,0,0,1,0,benign
0,1,0,52,0,52,-1,52,-1,52.0,0.0,0.0,0.0,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,20,0,0.0,0.0,0.0,0.0,52,52,52.0,0.0,-1,-1,0.0,0.0,0,0,0,0,1,0,0,0,0.0,52.0,52.0,20,0,0,0,0.0,0,0,0,0,0,0,0,0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,2,22400,-1,0,1,32,asware
29520128,2,0,104,0,52,-1,52,-1,52.0,0.0,1.0,0.0,29520128,0,29520128,-1,29520128,-1,29500000.0,0.0,0.0,0.0,0,0,0,0,40,0,0.06775039,0.0,0.06775039,3.52302,52,52,52.0,1.0,29520128,29520128,29500000.0,0.0,2,0,0,0,2,0,0,0,0.0,52.0,52.0,40,0,0,0,0.0,0,0,0,0,2,104,0,0,29520128,29500000.0,29520128,0.0,29520128,29500000.0,29520128,0.0,3,94464,-1,0,2,32,benign
0,1,0,408,0,408,-1,408,-1,408.0,0.0,0.0,0.0,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,20,0,0.0,0.0,0.0,0.0,408,408,408.0,0.0,-1,-1,0.0,0.0,0,0,0,0,0,0,0,0,0.0,408.0,408.0,20,0,0,0,0.0,0,0,0,0,0,0,0,0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,2,0,-1,0,1,0,benign
0,1,0,420,0,420,-1,420,-1,420.0,0.0,0.0,0.0,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,20,0,0.0,0.0,0.0,0.0,420,420,420.0,0.0,-1,-1,0.0,0.0,0,0,0,0,0,0,0,0,0.0,420.0,420.0,20,0,0,0,0.0,0,0,0,0,0,0,0,0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,2,0,-1,0,1,0,benign
59999510,3,0,187,0,52,-1,83,-1,62.333332,0.0,17.883884,0.0,59999510,0,1125,-1,59998385,-1,30000000.0,0.0,42400000.0,0.0,1,0,0,0,60,0,0.050000407,0.0,0.050000407,3.116692,52,83,62.333332,17.883884,1125,59998385,30000000.0,42400000.0,1,0,0,1,3,0,0,0,0.0,62.333332,62.333332,60,0,0,0,0.0,0,0,0,0,3,187,0,0,59998385,60000000.0,59998385,0.0,59998385,60000000.0,59998385,0.0,4,104576,-1,0,3,32,benign
0,1,0,40,0,40,-1,40,-1,40.0,0.0,0.0,0.0,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,20,0,0.0,0.0,0.0,0.0,40,40,40.0,0.0,-1,-1,0.0,0.0,0,0,1,0,0,0,0,0,0.0,40.0,40.0,20,0,0,0,0.0,0,0,0,0,0,0,0,0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,2,0,-1,0,1,20,benign
0,1,0,420,0,420,-1,420,-1,420.0,0.0,0.0,0.0,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,20,0,0.0,0.0,0.0,0.0,420,420,420.0,0.0,-1,-1,0.0,0.0,0,0,0,0,0,0,0,0,0.0,420.0,420.0,20,0,0,0,0.0,0,0,0,0,0,0,0,0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,2,0,-1,0,1,0,benign
0,1,0,420,0,420,-1,420,-1,420.0,0.0,0.0,0.0,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,20,0,0.0,0.0,0.0,0.0,420,420,420.0,0.0,-1,-1,0.0,0.0,0,0,0,0,0,0,0,0,0.0,420.0,420.0,20,0,0,0,0.0,0,0,0,0,0,0,0,0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,2,0,-1,0,1,0,benign
0,1,0,420,0,420,-1,420,-1,420.0,0.0,0.0,0.0,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,20,0,0.0,0.0,0.0,0.0,420,420,420.0,0.0,-1,-1,0.0,0.0,0,0,0,0,0,0,0,0,0.0,420.0,420.0,20,0,0,0,0.0,0,0,0,0,0,0,0,0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,2,0,-1,0,1,0,benign
1729,2,0,711,0,52,-1,659,-1,355.5,0.0,429.21265,0.0,1729,0,1729,-1,1729,-1,1729.0,0.0,0.0,0.0,1,0,0,0,40,0,1156.738,0.0,1156.738,411220.34,52,659,355.5,429.21265,1729,1729,1729.0,0.0,1,0,0,1,2,0,0,0,0.0,355.5,355.5,40,0,0,0,0.0,0,0,0,0,0,0,0,0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,3,8704,-1,0,2,32,asware
267570,1,1,63,524,63,524,63,524,63.0,524.0,0.0,0.0,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,20,20,3.7373397,3.7373397,7.4746795,2193.8184,63,524,293.5,325.9747,267570,267570,267570.0,0.0,0,0,0,0,0,0,0,0,8.31746,293.5,63.0,20,0,0,0,0.0,524,0,0,0,0,0,0,0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,2,0,0,0,1,0,benign
0,1,0,40,0,40,-1,40,-1,40.0,0.0,0.0,0.0,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,20,0,0.0,0.0,0.0,0.0,40,40,40.0,0.0,-1,-1,0.0,0.0,0,0,0,0,1,0,0,0,0.0,40.0,40.0,20,0,0,0,0.0,0,0,0,0,0,0,0,0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,2,88704,-1,0,1,20,benign
0,1,0,83,0,83,-1,83,-1,83.0,0.0,0.0,0.0,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,1,0,0,0,20,0,0.0,0.0,0.0,0.0,83,83,83.0,0.0,-1,-1,0.0,0.0,0,0,0,1,1,0,0,0,0.0,83.0,83.0,20,0,0,0,0.0,0,0,0,0,0,0,0,0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,2,107008,-1,0,1,32,benign
